attraction,city,country,hotel,number_of_rooms,budget,website,RelevanceScore
The Pantheon,Rome,Italy,Hotel Darival Nomentana,2,138.63,http://www.booking.com/hotel/it/darival.en-gb.html,1.0861186315656948
The Pantheon,Rome,Italy,Hotel Lunetta,1,26.18,http://www.booking.com/hotel/it/lunetta.en-gb.html,-2.553674085553411
The Pantheon,Rome,Italy,Hotel Independent,1,318.62,https://www.agoda.com/en-gb/hotel-independent/hotel/rome-it.html,-1.2594343069768703
The Pantheon,Rome,Italy,Hotel Select,1,60.28,https://www.agoda.com/en-gb/hotel-select/hotel/rome-it.html,-0.128790261035508
The Pantheon,Rome,Italy,Hampton Inn Rome East,1,64.04,https://www.agoda.com/en-gb/hampton-inn-rome-east_2/hotel/rome-it.html,0.0594360622238408
The Pantheon,Rome,Italy,ARS Hotel,1,53.05,https://www.agoda.com/en-gb/ars-hotel/hotel/rome-it.html,-6.066784579693971
The Pantheon,Rome,Italy,Dei Borgognoni Hotel,1,155.0,https://www.agoda.com/en-gb/dei-borgognoni-hotel/hotel/rome-it.html,2.2631397369657207
The Pantheon,Rome,Italy,Parker Hotel,1,40.02,https://www.agoda.com/en-gb/parker-hotel/hotel/rome-it.html,2.571472130430808
The Pantheon,Rome,Italy,Hotel De' Ricci,1,322.49,https://www.agoda.com/en-gb/hotel-de-ricci_2/hotel/rome-it.html,4.125651469519883
The Pantheon,Rome,Italy,Hotel Anahi,1,176.53,https://www.agoda.com/en-gb/hotel-anahi_3/hotel/rome-it.html,-1.167599524688922
The Pantheon,Rome,Italy,Isa Design Hotel,1,135.63,https://www.agoda.com/en-gb/isa-design-hotel/hotel/rome-it.html,0.137587966641278
The Pantheon,Rome,Italy,Seiler Hotel,1,68.31,https://www.agoda.com/en-gb/seiler-hotel/hotel/rome-it.html,3.193251749585524
The Pantheon,Rome,Italy,FH Grand Hotel Palatino,1,128.91,https://www.agoda.com/en-gb/fh-grand-hotel-palatino/hotel/rome-it.html,-3.164679735905265
The Pantheon,Rome,Italy,Bettoja Massimo D'Azeglio Hotel,1,85.45,https://www.agoda.com/en-gb/bettoja-massimo-d-azeglio-hotel/hotel/rome-it.html,-3.858375438036024
The Pantheon,Rome,Italy,Espana Hotel,1,41.06,https://www.agoda.com/en-gb/espana-hotel/hotel/rome-it.html,2.887161096059389
The Pantheon,Rome,Italy,Horti 14 Borgo Trastevere,1,247.05,https://www.agoda.com/en-gb/horti-14-borgo-trastevere/hotel/rome-it.html,3.485582154560209
The Pantheon,Rome,Italy,Hotel Piazza Venezia,1,230.91,https://www.agoda.com/en-gb/hotel-piazza-venezia/hotel/rome-it.html,-1.629113718529095
The Pantheon,Rome,Italy,Torino Hotel,1,56.46,https://www.agoda.com/en-gb/torino-hotel/hotel/rome-it.html,-0.7976093605226608
The Pantheon,Rome,Italy,Siviglia Hotel,1,45.96,https://www.agoda.com/en-gb/siviglia-hotel/hotel/rome-it.html,1.45205675085149
The Pantheon,Rome,Italy,Fly Deco Hotel,1,99.46,https://www.agoda.com/en-gb/fly-deco-hotel/hotel/rome-it.html,-0.0049795078392342
The Pantheon,Rome,Italy,Quality Hotel Rouge et Noir,1,35.24,https://www.agoda.com/en-gb/quality-hotel-rouge-et-noir_3/hotel/rome-it.html,-1.7376741997669405
The Pantheon,Rome,Italy,American Palace EUR,1,80.37,https://www.agoda.com/en-gb/american-palace-eur/hotel/rome-it.html,-1.5095262063673454
The Pantheon,Rome,Italy,Eliseo Hotel,1,100.46,https://www.agoda.com/en-gb/eliseo-hotel/hotel/rome-it.html,0.5773697222320556
The Pantheon,Rome,Italy,The Building Hotel,1,103.03,https://www.agoda.com/en-gb/the-building-hotel/hotel/rome-it.html,4.551600201155866
The Pantheon,Rome,Italy,Mascagni Luxury Dependance,1,115.96,https://www.agoda.com/en-gb/mascagni-luxury-dependance_7/hotel/rome-it.html,2.200109237117572
The Pantheon,Rome,Italy,Eco Hotel Roma,1,44.2,https://www.agoda.com/en-gb/eco-hotel-roma/hotel/rome-it.html,-1.9801100294816565
The Pantheon,Rome,Italy,Hotel Romantica,1,54.25,https://www.agoda.com/en-gb/hotel-romantica/hotel/rome-it.html,-0.7885656997418539
The Pantheon,Rome,Italy,Hotel San Francesco,1,71.33,https://www.agoda.com/en-gb/hotel-san-francesco/hotel/rome-it.html,-0.8000296161408618
The Pantheon,Rome,Italy,Hotel Regent,1,69.22,https://www.agoda.com/en-gb/hotel-regent/hotel/rome-it.html,2.754210246494784
The Pantheon,Rome,Italy,Del Corso Hotel,1,131.87,https://www.agoda.com/en-gb/del-corso-hotel/hotel/rome-it.html,-4.119255825700748
The Pantheon,Rome,Italy,Priscilla Hotel,1,37.78,https://www.agoda.com/en-gb/priscilla-hotel/hotel/rome-it.html,-4.46198851628776
The Pantheon,Rome,Italy,Gioberti Hotel,1,178.63,https://www.agoda.com/en-gb/gioberti-hotel/hotel/rome-it.html,-4.087141054130784
The Pantheon,Rome,Italy,Hotel XX Settembre,1,58.82,https://www.agoda.com/en-gb/hotel-xx-settembre/hotel/rome-it.html,-2.4243543189368784
The Pantheon,Rome,Italy,Albergo Bixio,1,60.28,https://www.agoda.com/en-gb/albergo-bixio/hotel/rome-it.html,0.9008683915141212
The Pantheon,Rome,Italy,Hotel del Mare,1,54.25,https://www.agoda.com/en-gb/hotel-del-mare/hotel/rome-it.html,-0.1731053152273724
The Pantheon,Rome,Italy,Hotel Silva,1,36.62,https://www.agoda.com/en-gb/hotel-silva/hotel/rome-it.html,1.7042665816912432
The Pantheon,Rome,Italy,Hotel Apogia Lloyd Rome,1,53.24,https://www.agoda.com/en-gb/hotel-apogia-lloyd-rome/hotel/rome-it.html,4.919842711754289
The Pantheon,Rome,Italy,9Hotel Cesari,1,177.62,https://www.agoda.com/en-gb/9hotel-cesari/hotel/rome-it.html,2.7930774557094544
The Pantheon,Rome,Italy,Excel Montemario Hotel,1,45.66,https://www.agoda.com/en-gb/excel-montemario-hotel/hotel/rome-it.html,1.437405647919362
The Pantheon,Rome,Italy,Hotel Degli Artisti,1,139.24,https://www.agoda.com/en-gb/hotel-degli-artisti/hotel/rome-it.html,0.1465472728394996
The Pantheon,Rome,Italy,Best Western Hotel Rome Airport,1,108.5,https://www.agoda.com/en-gb/best-western-hotel-rome-airport/hotel/rome-it.html,-1.4909962749926455
The Pantheon,Rome,Italy,B&B Hotel Roma Pietralata,1,38.68,https://www.agoda.com/en-gb/b-b-hotel-roma-pietralata/hotel/rome-it.html,-1.2406074921730337
The Pantheon,Rome,Italy,Farnesina Hotel,1,99.46,https://www.agoda.com/en-gb/farnesina-hotel/hotel/rome-it.html,-0.2466979885438972
The Pantheon,Rome,Italy,Turner Hotel,1,39.98,https://www.agoda.com/en-gb/turner-hotel/hotel/rome-it.html,-6.394815070790314
The Pantheon,Rome,Italy,Mercure Roma Piazza Bologna Hotel,2,70.32,https://www.agoda.com/en-gb/mercure-roma-piazza-bologna-hotel/hotel/rome-it.html,4.085573388976699
The Pantheon,Rome,Italy,One Park Hotel,2,60.28,https://www.agoda.com/en-gb/one-park-hotel_3/hotel/rome-it.html,-0.6404320049282244
The Pantheon,Rome,Italy,Hotel Caravaggio,1,43.2,https://www.agoda.com/en-gb/hotel-caravaggio/hotel/rome-it.html,0.8572813119625657
The Pantheon,Rome,Italy,Hotel Fontanella Borghese,1,79.37,https://www.agoda.com/en-gb/hotel-fontanella-borghese/hotel/rome-it.html,1.1758540918507574
The Pantheon,Rome,Italy,Tree Charme Parliament Boutique Hotel,1,250.04,https://www.agoda.com/en-gb/tree-charme-parliament-boutique-hotel/hotel/rome-it.html,3.212442328588625
The Pantheon,Rome,Italy,Aldrovandi Residence City Suites,1,81.38,https://www.agoda.com/en-gb/aldrovandi-residence-city-suites/hotel/rome-it.html,0.7000996673102032
The Pantheon,Rome,Italy,Hotel La Riva,1,65.3,https://www.agoda.com/en-gb/hotel-la-riva/hotel/rome-it.html,0.1648828066181893
The Roman Forum,Rome,Italy,The Talent Hotel,1,107.59,https://www.agoda.com/en-gb/the-talent-hotel/hotel/rome-it.html,-0.3104913694421837
The Roman Forum,Rome,Italy,Hotel Metropolis,1,90.42,https://www.agoda.com/en-gb/hotel-metropolis/hotel/rome-it.html,0.920033638136321
The Roman Forum,Rome,Italy,Hotel Giardino Europa,1,52.16,https://www.agoda.com/en-gb/hotel-giardino-europa/hotel/rome-it.html,-0.1290228021918417
The Roman Forum,Rome,Italy,Hotel Relais Fontana di Trevi,1,207.97,https://www.agoda.com/en-gb/hotel-relais-fontana-di-trevi/hotel/rome-it.html,-2.8960531317854463
The Roman Forum,Rome,Italy,Hotel Ripa Roma,1,85.92,https://www.agoda.com/en-gb/hotel-ripa-roma/hotel/rome-it.html,1.9831675550979864
The Roman Forum,Rome,Italy,Hotel dei Barbieri,1,105.48,https://www.agoda.com/en-gb/hotel-dei-barbieri/hotel/rome-it.html,1.8223259771960767
The Roman Forum,Rome,Italy,Hotel Daniela,2,175.72,http://www.booking.com/hotel/it/hoteldanielarome.en-gb.html,3.9805816520870314
The Roman Forum,Rome,Italy,Cambridge Hotel,1,277.93,http://www.booking.com/hotel/it/cambridgerome.en-gb.html,2.4668266559293617
The Roman Forum,Rome,Italy,Hotel Relais Dei Papi,1,45.29,https://www.agoda.com/en-gb/hotel-relais-dei-papi/hotel/rome-it.html,1.3188778152365055
The Roman Forum,Rome,Italy,Hotel Emmaus,1,99.59,http://www.booking.com/hotel/it/emmaus.en-gb.html,-0.768516277926978
The Roman Forum,Rome,Italy,Hotel Pace Helvezia,1,62.93,https://www.agoda.com/en-gb/hotel-pace-helvezia/hotel/rome-it.html,0.2604156405810293
The Roman Forum,Rome,Italy,Hearth Hotel,1,55.25,https://www.agoda.com/en-gb/hearth-hotel/hotel/rome-it.html,0.3523127644830353
The Roman Forum,Rome,Italy,Hotel 325 Tor Vergata,1,54.25,https://www.agoda.com/en-gb/hotel-325-tor-vergata/hotel/rome-it.html,-1.7854443711232648
The Roman Forum,Rome,Italy,Hotel Appia 442,1,70.33,https://www.agoda.com/en-gb/hotel-appia-442/hotel/rome-it.html,0.2502409156427254
The Roman Forum,Rome,Italy,Hotel Ferrari,1,35.26,https://www.agoda.com/en-gb/hotel-ferrari/hotel/rome-it.html,1.7163527412209518
The Roman Forum,Rome,Italy,Hotel Il Cantico,1,52.49,https://www.agoda.com/en-gb/hotel-il-cantico/hotel/rome-it.html,6.349413630686462
The Roman Forum,Rome,Italy,Stendhal Luxury Suites,1,207.96,https://www.agoda.com/en-gb/stendhal-luxury-suites/hotel/rome-it.html,-4.552921091510479
The Roman Forum,Rome,Italy,Black Hotel,1,65.24,http://www.booking.com/hotel/it/blackroma.en-gb.html,-3.094695089606716
The Roman Forum,Rome,Italy,Hotel Athena,1,31.66,https://www.agoda.com/en-gb/hotel-athena/hotel/rome-it.html,1.5222533143324328
The Roman Forum,Rome,Italy,Hotel Bergamo,1,81.59,http://www.booking.com/hotel/it/bergamo-roma.en-gb.html,-1.5389810555912633
The Roman Forum,Rome,Italy,Crossroad Hotel,1,53.04,https://www.agoda.com/en-gb/crossroad-hotel/hotel/rome-it.html,1.9904536537931987
The Roman Forum,Rome,Italy,Boutique Hotel Campo de' Fiori,1,54.87,http://www.booking.com/hotel/it/campo-de-fiori.en-gb.html,-3.298888514361523
The Roman Forum,Rome,Italy,Hotel Madrid,1,116.6,http://www.booking.com/hotel/it/madrid.en-gb.html,3.717755483558572
The Roman Forum,Rome,Italy,Hotel Cicerone,1,86.4,https://www.agoda.com/en-gb/hotel-cicerone/hotel/rome-it.html,0.6036191722252258
The Roman Forum,Rome,Italy,Hotel Joli,1,116.53,https://www.agoda.com/en-gb/hotel-joli/hotel/rome-it.html,1.635167266051765
The Roman Forum,Rome,Italy,Hotel Palace Nardo,2,110.87,http://www.booking.com/hotel/it/palace-nardo.en-gb.html,0.5629887397620956
The Roman Forum,Rome,Italy,Hotel Duca d'Alba - Chateaux et Hotels Collection,1,96.12,https://www.agoda.com/en-gb/hotel-duca-d-alba-chateaux-et-hotels-collection/hotel/rome-it.html,1.424791308740374
The Roman Forum,Rome,Italy,Hotel Santa Maura,1,70.33,https://www.agoda.com/en-gb/hotel-santa-maura/hotel/rome-it.html,-2.3674024810671046
The Roman Forum,Rome,Italy,Hotel Darival Nomentana,2,138.63,http://www.booking.com/hotel/it/darival.en-gb.html,1.0861186315656948
The Roman Forum,Rome,Italy,Hotel Lunetta,1,26.18,http://www.booking.com/hotel/it/lunetta.en-gb.html,-2.553674085553411
The Roman Forum,Rome,Italy,Hotel Independent,1,318.62,https://www.agoda.com/en-gb/hotel-independent/hotel/rome-it.html,-1.2594343069768703
The Roman Forum,Rome,Italy,Hotel Select,1,60.28,https://www.agoda.com/en-gb/hotel-select/hotel/rome-it.html,-0.128790261035508
The Roman Forum,Rome,Italy,Hampton Inn Rome East,1,64.04,https://www.agoda.com/en-gb/hampton-inn-rome-east_2/hotel/rome-it.html,0.0594360622238408
The Roman Forum,Rome,Italy,ARS Hotel,1,53.05,https://www.agoda.com/en-gb/ars-hotel/hotel/rome-it.html,-6.066784579693971
The Roman Forum,Rome,Italy,Dei Borgognoni Hotel,1,155.0,https://www.agoda.com/en-gb/dei-borgognoni-hotel/hotel/rome-it.html,2.2631397369657207
The Roman Forum,Rome,Italy,Parker Hotel,1,40.02,https://www.agoda.com/en-gb/parker-hotel/hotel/rome-it.html,2.571472130430808
The Roman Forum,Rome,Italy,Hotel De' Ricci,1,322.49,https://www.agoda.com/en-gb/hotel-de-ricci_2/hotel/rome-it.html,4.125651469519883
The Roman Forum,Rome,Italy,Hotel Anahi,1,176.53,https://www.agoda.com/en-gb/hotel-anahi_3/hotel/rome-it.html,-1.167599524688922
The Roman Forum,Rome,Italy,Isa Design Hotel,1,135.63,https://www.agoda.com/en-gb/isa-design-hotel/hotel/rome-it.html,0.137587966641278
The Roman Forum,Rome,Italy,Seiler Hotel,1,68.31,https://www.agoda.com/en-gb/seiler-hotel/hotel/rome-it.html,3.193251749585524
The Roman Forum,Rome,Italy,FH Grand Hotel Palatino,1,128.91,https://www.agoda.com/en-gb/fh-grand-hotel-palatino/hotel/rome-it.html,-3.164679735905265
The Roman Forum,Rome,Italy,Bettoja Massimo D'Azeglio Hotel,1,85.45,https://www.agoda.com/en-gb/bettoja-massimo-d-azeglio-hotel/hotel/rome-it.html,-3.858375438036024
The Roman Forum,Rome,Italy,Espana Hotel,1,41.06,https://www.agoda.com/en-gb/espana-hotel/hotel/rome-it.html,2.887161096059389
The Roman Forum,Rome,Italy,Horti 14 Borgo Trastevere,1,247.05,https://www.agoda.com/en-gb/horti-14-borgo-trastevere/hotel/rome-it.html,3.485582154560209
The Roman Forum,Rome,Italy,Hotel Piazza Venezia,1,230.91,https://www.agoda.com/en-gb/hotel-piazza-venezia/hotel/rome-it.html,-1.629113718529095
The Roman Forum,Rome,Italy,Torino Hotel,1,56.46,https://www.agoda.com/en-gb/torino-hotel/hotel/rome-it.html,-0.7976093605226608
The Roman Forum,Rome,Italy,Siviglia Hotel,1,45.96,https://www.agoda.com/en-gb/siviglia-hotel/hotel/rome-it.html,1.45205675085149
The Roman Forum,Rome,Italy,Fly Deco Hotel,1,99.46,https://www.agoda.com/en-gb/fly-deco-hotel/hotel/rome-it.html,-0.0049795078392342
The Roman Forum,Rome,Italy,Quality Hotel Rouge et Noir,1,35.24,https://www.agoda.com/en-gb/quality-hotel-rouge-et-noir_3/hotel/rome-it.html,-1.7376741997669405
The Roman Forum,Rome,Italy,American Palace EUR,1,80.37,https://www.agoda.com/en-gb/american-palace-eur/hotel/rome-it.html,-1.5095262063673454
The Roman Forum,Rome,Italy,Eliseo Hotel,1,100.46,https://www.agoda.com/en-gb/eliseo-hotel/hotel/rome-it.html,0.5773697222320556
The Roman Forum,Rome,Italy,The Building Hotel,1,103.03,https://www.agoda.com/en-gb/the-building-hotel/hotel/rome-it.html,4.551600201155866
The Roman Forum,Rome,Italy,Mascagni Luxury Dependance,1,115.96,https://www.agoda.com/en-gb/mascagni-luxury-dependance_7/hotel/rome-it.html,2.200109237117572
The Roman Forum,Rome,Italy,Eco Hotel Roma,1,44.2,https://www.agoda.com/en-gb/eco-hotel-roma/hotel/rome-it.html,-1.9801100294816565
The Roman Forum,Rome,Italy,Hotel Romantica,1,54.25,https://www.agoda.com/en-gb/hotel-romantica/hotel/rome-it.html,-0.7885656997418539
The Roman Forum,Rome,Italy,Hotel San Francesco,1,71.33,https://www.agoda.com/en-gb/hotel-san-francesco/hotel/rome-it.html,-0.8000296161408618
The Roman Forum,Rome,Italy,Hotel Regent,1,69.22,https://www.agoda.com/en-gb/hotel-regent/hotel/rome-it.html,2.754210246494784
The Roman Forum,Rome,Italy,Del Corso Hotel,1,131.87,https://www.agoda.com/en-gb/del-corso-hotel/hotel/rome-it.html,-4.119255825700748
The Roman Forum,Rome,Italy,Priscilla Hotel,1,37.78,https://www.agoda.com/en-gb/priscilla-hotel/hotel/rome-it.html,-4.46198851628776
The Roman Forum,Rome,Italy,Gioberti Hotel,1,178.63,https://www.agoda.com/en-gb/gioberti-hotel/hotel/rome-it.html,-4.087141054130784
The Roman Forum,Rome,Italy,Hotel XX Settembre,1,58.82,https://www.agoda.com/en-gb/hotel-xx-settembre/hotel/rome-it.html,-2.4243543189368784
The Roman Forum,Rome,Italy,Albergo Bixio,1,60.28,https://www.agoda.com/en-gb/albergo-bixio/hotel/rome-it.html,0.9008683915141212
The Roman Forum,Rome,Italy,Hotel del Mare,1,54.25,https://www.agoda.com/en-gb/hotel-del-mare/hotel/rome-it.html,-0.1731053152273724
The Roman Forum,Rome,Italy,Hotel Silva,1,36.62,https://www.agoda.com/en-gb/hotel-silva/hotel/rome-it.html,1.7042665816912432
The Roman Forum,Rome,Italy,Hotel Apogia Lloyd Rome,1,53.24,https://www.agoda.com/en-gb/hotel-apogia-lloyd-rome/hotel/rome-it.html,4.919842711754289
The Roman Forum,Rome,Italy,9Hotel Cesari,1,177.62,https://www.agoda.com/en-gb/9hotel-cesari/hotel/rome-it.html,2.7930774557094544
The Roman Forum,Rome,Italy,Excel Montemario Hotel,1,45.66,https://www.agoda.com/en-gb/excel-montemario-hotel/hotel/rome-it.html,1.437405647919362
The Roman Forum,Rome,Italy,Hotel Degli Artisti,1,139.24,https://www.agoda.com/en-gb/hotel-degli-artisti/hotel/rome-it.html,0.1465472728394996
The Roman Forum,Rome,Italy,Best Western Hotel Rome Airport,1,108.5,https://www.agoda.com/en-gb/best-western-hotel-rome-airport/hotel/rome-it.html,-1.4909962749926455
The Roman Forum,Rome,Italy,B&B Hotel Roma Pietralata,1,38.68,https://www.agoda.com/en-gb/b-b-hotel-roma-pietralata/hotel/rome-it.html,-1.2406074921730337
The Roman Forum,Rome,Italy,Farnesina Hotel,1,99.46,https://www.agoda.com/en-gb/farnesina-hotel/hotel/rome-it.html,-0.2466979885438972
The Roman Forum,Rome,Italy,Turner Hotel,1,39.98,https://www.agoda.com/en-gb/turner-hotel/hotel/rome-it.html,-6.394815070790314
The Roman Forum,Rome,Italy,Mercure Roma Piazza Bologna Hotel,2,70.32,https://www.agoda.com/en-gb/mercure-roma-piazza-bologna-hotel/hotel/rome-it.html,4.085573388976699
The Roman Forum,Rome,Italy,One Park Hotel,2,60.28,https://www.agoda.com/en-gb/one-park-hotel_3/hotel/rome-it.html,-0.6404320049282244
The Roman Forum,Rome,Italy,Hotel Caravaggio,1,43.2,https://www.agoda.com/en-gb/hotel-caravaggio/hotel/rome-it.html,0.8572813119625657
The Roman Forum,Rome,Italy,Hotel Fontanella Borghese,1,79.37,https://www.agoda.com/en-gb/hotel-fontanella-borghese/hotel/rome-it.html,1.1758540918507574
The Roman Forum,Rome,Italy,Tree Charme Parliament Boutique Hotel,1,250.04,https://www.agoda.com/en-gb/tree-charme-parliament-boutique-hotel/hotel/rome-it.html,3.212442328588625
The Roman Forum,Rome,Italy,Aldrovandi Residence City Suites,1,81.38,https://www.agoda.com/en-gb/aldrovandi-residence-city-suites/hotel/rome-it.html,0.7000996673102032
The Roman Forum,Rome,Italy,Hotel La Riva,1,65.3,https://www.agoda.com/en-gb/hotel-la-riva/hotel/rome-it.html,0.1648828066181893
The Trakai Island Castle,Trakai,Lithuania,TonyResort,1,64.68,https://www.agoda.com/en-gb/tonyresort/hotel/trakai-lt.html,-0.0202440971756133
The Trevi Fountain,Rome,Italy,The Talent Hotel,1,107.59,https://www.agoda.com/en-gb/the-talent-hotel/hotel/rome-it.html,-0.3104913694421837
The Trevi Fountain,Rome,Italy,Hotel Metropolis,1,90.42,https://www.agoda.com/en-gb/hotel-metropolis/hotel/rome-it.html,0.920033638136321
The Trevi Fountain,Rome,Italy,Hotel Giardino Europa,1,52.16,https://www.agoda.com/en-gb/hotel-giardino-europa/hotel/rome-it.html,-0.1290228021918417
The Trevi Fountain,Rome,Italy,Hotel Relais Fontana di Trevi,1,207.97,https://www.agoda.com/en-gb/hotel-relais-fontana-di-trevi/hotel/rome-it.html,-2.8960531317854463
The Trevi Fountain,Rome,Italy,Hotel Ripa Roma,1,85.92,https://www.agoda.com/en-gb/hotel-ripa-roma/hotel/rome-it.html,1.9831675550979864
The Trevi Fountain,Rome,Italy,Hotel dei Barbieri,1,105.48,https://www.agoda.com/en-gb/hotel-dei-barbieri/hotel/rome-it.html,1.8223259771960767
The Trevi Fountain,Rome,Italy,Hotel Daniela,2,175.72,http://www.booking.com/hotel/it/hoteldanielarome.en-gb.html,3.9805816520870314
The Trevi Fountain,Rome,Italy,Cambridge Hotel,1,277.93,http://www.booking.com/hotel/it/cambridgerome.en-gb.html,2.4668266559293617
The Trevi Fountain,Rome,Italy,Hotel Relais Dei Papi,1,45.29,https://www.agoda.com/en-gb/hotel-relais-dei-papi/hotel/rome-it.html,1.3188778152365055
The Trevi Fountain,Rome,Italy,Hotel Emmaus,1,99.59,http://www.booking.com/hotel/it/emmaus.en-gb.html,-0.768516277926978
The Trevi Fountain,Rome,Italy,Hotel Pace Helvezia,1,62.93,https://www.agoda.com/en-gb/hotel-pace-helvezia/hotel/rome-it.html,0.2604156405810293
The Trevi Fountain,Rome,Italy,Hearth Hotel,1,55.25,https://www.agoda.com/en-gb/hearth-hotel/hotel/rome-it.html,0.3523127644830353
The Trevi Fountain,Rome,Italy,Hotel 325 Tor Vergata,1,54.25,https://www.agoda.com/en-gb/hotel-325-tor-vergata/hotel/rome-it.html,-1.7854443711232648
